CargaID,TipoCarga,PesoCarga,Comprimento,Largura,Altura,DataEntregaPrevista
450,Granel,135.08,4.92,2.88,0.73,2023-11-12
451,Perigoso,664.45,4.61,1.63,3.89,2020-07-21
452,Líquido,6596.92,14.87,1.67,2.36,2024-06-12
453,Perigoso,4530.16,13.13,0.77,3.21,2020-09-10
454,Granel,449.94,4.85,1.89,0.82,2022-03-05
455,Perecível,868.13,4.39,0.7,2.9,2023-06-04
456,Frágil,8061.76,9.79,1.06,0.82,2021-09-10
457,Perecível,9180.81,4.02,0.87,2.95,2020-07-21
458,Granel,4464.2,6.77,2.82,2.25,2025-03-21
459,Perigoso,5743.62,12.43,1.57,3.67,2022-12-15
460,Sólido,5607.92,7.7,1.56,3.98,2024-02-25
461,Perecível,2903.25,6.14,1.15,3.41,2024-09-07
462,Sólido,9751.11,13.66,0.6,2.91,2025-03-05
463,Perecível,9845.56,4.73,1.12,1.04,2022-01-30
464,Líquido,3398.06,9.08,0.99,0.8,2021-01-15
465,Granel,1732.1,5.0,1.58,3.96,2022-07-30
466,Sólido,7910.08,13.7,2.37,0.61,2022-05-09
467,Frágil,665.47,7.84,2.59,1.57,2024-06-11
468,Perigoso,4453.38,12.53,1.95,3.72,2023-05-26
469,Perecível,848.1,11.18,2.76,1.7,2025-02-17
470,Perigoso,1391.99,9.44,2.8,1.38,2022-04-16
471,Perigoso,8634.92,1.77,1.73,2.09,2022-10-02
472,Sólido,1350.87,7.64,1.14,3.38,2023-05-24
473,Frágil,7976.48,11.1,0.69,0.97,2022-01-19
474,Perecível,3202.17,1.03,0.77,1.91,2021-02-11
475,Líquido,8563.31,2.18,1.8,1.52,2022-01-03
476,Granel,6697.86,5.8,0.53,2.28,2022-01-11
477,Sólido,3799.12,4.25,0.85,0.66,2025-03-27
478,Líquido,2157.25,3.8,0.5,1.22,2023-03-25
479,Sólido,997.66,5.12,1.95,1.63,2021-03-14
480,Sólido,7033.79,11.34,1.76,2.21,2022-05-11
481,Líquido,944.87,2.37,2.43,2.98,2020-12-02
482,Sólido,8322.51,7.53,2.14,2.45,2024-02-27
483,Perigoso,4808.43,7.09,1.84,2.04,2022-03-14
484,Perigoso,8356.32,2.87,0.51,1.7,2022-01-11
485,Sólido,4109.15,1.37,1.39,2.11,2022-08-30
486,Líquido,6026.71,13.33,2.19,1.51,2021-06-05
487,Frágil,1058.42,10.12,1.57,1.34,2022-04-29
488,Sólido,9517.39,12.08,1.43,1.76,2022-02-23
489,Sólido,4936.17,1.38,0.93,3.5,2021-03-25
490,Líquido,8783.21,5.42,2.4,2.94,2024-08-10
491,Frágil,3355.94,2.64,1.83,3.52,2021-07-29
492,Frágil,1803.06,10.16,2.97,1.4,2020-09-08
493,Perecível,4756.35,12.99,0.67,3.4,2024-12-23
494,Líquido,9674.28,12.32,0.82,2.4,2023-05-29
495,Líquido,1332.33,3.14,0.79,2.18,2024-07-11
496,Granel,4621.12,9.23,2.0,1.99,2025-05-17
497,Sólido,8172.16,7.23,2.1,1.62,2023-06-23
498,Sólido,8009.7,4.86,0.82,0.64,2023-01-24
499,Sólido,6967.69,1.79,1.63,3.36,2023-04-16
500,Perecível,5874.37,6.83,0.94,1.44,2024-05-08
501,Perecível,7875.48,6.4,0.57,3.84,2022-03-13
502,Frágil,1053.39,4.01,1.66,2.74,2024-12-26
503,Frágil,2599.51,13.24,1.18,2.24,2020-06-09
504,Sólido,9465.28,10.41,2.96,3.16,2020-10-30
505,Perecível,6075.96,9.28,1.85,0.84,2022-06-17
506,Sólido,5383.23,10.81,0.8,1.34,2022-09-06
507,Líquido,1117.91,2.71,1.18,2.12,2025-01-01
508,Granel,5895.28,9.85,1.93,3.81,2020-07-28
509,Granel,3286.84,5.67,2.93,1.59,2021-12-08
510,Granel,3924.12,2.49,1.62,1.17,2021-08-07
511,Líquido,990.91,11.81,1.6,2.42,2025-04-01
512,Granel,6569.6,5.83,2.12,1.58,2024-11-13
513,Perigoso,2576.96,1.12,0.97,3.11,2021-02-17
514,Sólido,9481.33,12.14,1.21,1.74,2022-03-15
515,Líquido,2008.9,8.03,1.13,2.81,2023-04-20
516,Líquido,6607.32,0.58,1.67,1.93,2022-07-10
517,Sólido,9.25,6.13,1.32,1.27,2025-01-09
518,Granel,4167.28,5.31,2.53,2.11,2023-03-26
519,Sólido,7937.49,12.72,2.01,2.66,2021-05-05
520,Perecível,6930.61,0.64,0.76,1.75,2023-12-27
521,Perigoso,8814.66,12.35,1.41,1.01,2021-09-20
522,Líquido,307.79,10.27,1.43,2.97,2022-11-09
523,Líquido,1348.52,13.24,2.92,2.73,2021-03-24
524,Granel,5806.89,4.63,1.89,2.1,2025-02-21
525,Líquido,783.46,3.37,1.85,3.72,2021-03-23
526,Frágil,3039.08,3.35,2.92,2.48,2021-04-25
527,Perigoso,1103.14,7.42,1.89,3.58,2021-07-20
528,Perecível,6919.96,4.15,1.88,3.1,2023-03-17
529,Sólido,2636.78,8.65,0.77,1.28,2022-06-22
530,Frágil,9408.67,13.85,2.67,0.65,2021-01-08
531,Sólido,6299.9,7.97,2.61,0.77,2022-05-13
532,Líquido,8041.8,6.99,1.32,3.71,2023-03-29
533,Perigoso,6506.1,11.12,0.86,3.62,2023-07-02
534,Sólido,6240.61,2.38,1.18,3.27,2021-07-30
535,Líquido,7428.56,4.23,1.03,2.18,2022-01-31
536,Perecível,4755.89,13.18,1.34,2.4,2021-09-22
537,Perecível,6765.83,14.14,0.7,3.57,2022-12-23
538,Perigoso,3886.07,14.26,1.17,3.79,2025-01-22
539,Frágil,7913.83,2.64,0.54,2.16,2025-01-02
540,Líquido,3629.11,14.48,1.85,1.65,2020-08-19
541,Sólido,1510.75,6.0,0.75,3.19,2025-04-03
542,Granel,3087.73,1.75,2.04,3.27,2024-11-08
543,Perigoso,6740.41,7.7,2.28,1.75,2024-01-09
544,Frágil,4544.66,1.56,1.59,3.83,2020-12-20
545,Granel,6777.94,9.9,1.86,3.0,2024-10-20
546,Granel,7200.68,14.39,1.16,3.46,2023-04-27
547,Granel,5588.7,2.25,1.47,0.79,2022-10-05
548,Frágil,8318.16,11.13,0.55,2.78,2022-03-09
549,Líquido,230.81,8.46,2.82,2.74,2023-08-02
550,Líquido,3545.23,10.01,1.66,3.74,2024-01-26
551,Perecível,4751.35,1.56,1.46,2.74,2020-09-04
552,Granel,6784.52,7.35,2.93,3.16,2021-08-08
553,Sólido,5516.16,0.74,0.73,2.97,2023-08-30
554,Perecível,3238.58,1.91,0.99,0.72,2021-04-01
555,Granel,1743.73,5.7,1.58,0.8,2022-11-15
556,Granel,2488.7,8.62,1.72,1.51,2020-11-17
557,Sólido,205.55,4.76,2.77,1.59,2023-03-20
558,Perecível,4484.33,5.15,2.57,3.67,2022-07-17
559,Perecível,4766.46,13.87,0.69,2.47,2023-11-04
560,Granel,2662.07,9.45,1.54,1.95,2024-07-10
561,Granel,4589.62,14.85,2.49,3.39,2024-06-10
562,Frágil,7377.93,11.17,2.57,2.93,2024-05-01
563,Perecível,1007.62,0.51,1.34,2.86,2020-11-29
564,Perigoso,4298.67,12.1,1.79,2.65,2022-05-21
565,Sólido,6524.08,1.48,1.46,0.66,2024-06-21
566,Granel,6978.85,1.42,2.71,2.92,2022-08-27
567,Sólido,1957.75,13.69,1.36,1.54,2022-09-04
568,Perecível,7832.19,3.36,1.05,2.01,2024-04-29
569,Líquido,404.02,7.75,1.14,3.44,2024-03-19
570,Perigoso,2170.39,1.21,1.34,1.74,2020-07-22
571,Granel,7347.94,4.82,0.53,3.26,2023-11-16
572,Perecível,5511.84,0.6,0.96,2.93,2021-10-06
573,Granel,6966.15,7.18,2.28,3.45,2022-06-08
574,Perecível,9598.2,9.87,0.52,1.99,2023-12-20
575,Frágil,5858.24,8.2,1.8,2.5,2025-02-09
576,Líquido,5070.43,5.52,0.59,2.38,2023-05-20
577,Sólido,6316.77,11.14,1.57,2.62,2023-02-27
578,Líquido,5316.24,11.66,1.53,3.23,2024-08-19
579,Perecível,992.96,2.89,1.8,0.7,2023-09-24
580,Frágil,5017.66,8.59,2.81,1.84,2024-09-16
581,Líquido,1553.07,4.22,1.39,3.92,2022-08-21
582,Perecível,6936.76,11.74,1.38,2.52,2024-12-19
583,Sólido,4529.52,3.59,1.67,3.67,2022-01-15
584,Líquido,4749.87,6.62,2.29,3.09,2021-03-16
585,Granel,9706.46,4.06,2.91,3.6,2024-05-24
586,Sólido,2990.4,12.54,2.64,1.84,2021-06-16
587,Frágil,15.92,2.99,2.78,3.49,2024-03-27
588,Frágil,9214.29,13.29,0.52,1.69,2023-11-18
589,Perigoso,8638.55,6.66,2.84,0.52,2024-03-06
590,Granel,4510.15,8.56,1.0,0.66,2021-06-12
591,Líquido,8971.8,12.71,0.88,2.43,2025-05-04
592,Granel,7495.1,9.63,1.15,0.91,2024-09-12
593,Líquido,8667.17,11.2,1.56,3.62,2021-01-05
594,Granel,1777.78,1.07,2.61,3.13,2023-07-13
595,Líquido,8528.24,3.72,2.36,2.76,2021-06-24
596,Líquido,3697.08,0.67,2.7,3.7,2024-10-23
597,Sólido,6412.29,14.09,2.12,1.31,2023-03-06
598,Frágil,8610.16,13.57,0.65,2.45,2022-03-20
599,Líquido,3404.76,8.25,2.67,2.79,2024-09-05
600,Líquido,2491.46,14.16,1.35,1.59,2023-08-10
601,Granel,214.95,1.3,0.83,1.77,2020-06-26
602,Perigoso,4064.95,10.19,1.93,1.99,2022-07-10
603,Perecível,1229.17,2.73,1.55,0.61,2023-10-21
604,Perecível,213.87,12.36,2.01,1.3,2025-02-09
605,Sólido,454.96,12.19,2.14,1.76,2025-04-12
606,Perigoso,7569.7,13.8,2.18,1.38,2024-12-29
607,Sólido,1763.38,5.26,1.13,3.22,2020-08-13
608,Perecível,4313.35,9.8,0.67,2.11,2023-11-17
609,Frágil,7787.55,12.15,1.44,1.41,2021-01-24
610,Sólido,8373.73,7.98,0.63,1.84,2022-04-28
611,Líquido,6569.64,0.66,1.68,1.94,2020-09-18
612,Sólido,4798.02,8.88,1.26,2.8,2025-03-21
613,Sólido,5236.74,8.38,0.62,1.85,2024-06-16
614,Perecível,8959.16,14.9,1.81,2.1,2022-01-09
615,Líquido,7132.74,7.25,2.27,2.65,2024-02-09
616,Granel,1228.4,2.38,2.08,2.37,2022-03-10
617,Granel,6663.17,10.45,1.76,1.83,2024-10-01
618,Granel,5639.09,6.89,2.21,2.1,2021-04-18
619,Perecível,9047.18,0.86,2.77,3.35,2021-10-15
620,Perecível,6294.18,8.94,2.01,1.97,2022-03-05
621,Perigoso,9927.59,8.49,2.94,3.15,2021-01-13
622,Frágil,9196.34,9.9,1.33,0.83,2024-11-27
623,Granel,7857.54,7.32,0.72,3.04,2024-11-07
624,Frágil,3304.83,12.55,0.59,3.05,2020-11-28
625,Líquido,7107.41,3.33,2.62,1.68,2024-12-13
626,Frágil,6915.35,12.89,2.32,3.55,2020-09-23
627,Granel,7594.72,14.83,2.67,1.14,2025-03-26
628,Granel,370.31,1.5,2.57,2.65,2022-09-30
629,Sólido,8649.62,8.89,1.56,3.94,2022-05-30
630,Frágil,2041.24,13.88,1.62,3.25,2025-05-10
631,Granel,2432.24,8.74,1.99,2.54,2022-08-10
632,Perigoso,8279.18,6.56,2.76,1.21,2022-05-30
633,Perecível,2831.78,12.83,0.61,3.69,2020-09-01
634,Perecível,1531.6,14.29,1.71,1.33,2022-03-18
635,Perigoso,5881.5,1.77,2.9,1.24,2022-11-26
636,Líquido,5798.07,13.37,2.83,0.87,2023-11-16
637,Líquido,4.11,4.27,1.42,1.67,2023-11-27
638,Perecível,8243.1,3.16,2.21,2.15,2022-06-20
639,Perigoso,303.89,1.96,0.68,1.03,2024-03-12
640,Granel,5617.2,2.0,1.69,2.45,2022-02-22
641,Perecível,5099.59,7.69,1.79,3.66,2021-11-13
642,Sólido,5112.06,6.43,2.75,2.48,2020-12-15
643,Frágil,5902.03,11.92,0.66,1.22,2025-03-09
644,Perecível,288.51,12.11,2.73,2.62,2022-03-07
645,Perigoso,6665.77,13.6,2.76,3.65,2021-06-05
646,Perigoso,6393.76,2.97,1.2,1.02,2023-04-24
647,Líquido,19.37,11.28,1.54,3.76,2024-09-07
648,Frágil,8028.56,0.68,0.66,0.76,2024-06-15
649,Perecível,3945.93,13.86,2.24,3.25,2021-04-23
650,Líquido,9141.9,9.74,1.7,2.9,2022-06-29
651,Granel,927.4,7.18,2.95,2.41,2025-04-02
652,Frágil,6751.74,6.07,1.51,2.14,2025-03-22
653,Sólido,7879.71,14.77,2.59,1.37,2021-08-31
654,Frágil,3187.95,5.19,1.61,1.48,2023-08-01
655,Frágil,5457.78,9.18,2.55,3.2,2022-04-12
656,Granel,5040.98,13.17,2.53,2.26,2021-02-08
657,Líquido,2313.13,11.67,1.16,1.48,2023-09-09
658,Perecível,8559.41,12.9,2.49,2.48,2021-02-27
659,Líquido,9289.23,13.4,1.02,3.14,2022-03-07
660,Líquido,6413.18,4.3,0.9,1.47,2021-06-16
661,Frágil,1455.19,12.48,2.51,2.13,2024-07-24
662,Líquido,3537.23,7.65,2.28,1.06,2025-06-01
663,Frágil,5273.41,2.04,1.25,0.75,2024-12-07
664,Granel,5041.66,3.48,1.95,3.97,2022-11-18
665,Líquido,981.28,4.84,1.91,3.26,2024-06-22
666,Perecível,326.16,8.03,2.48,1.02,2021-11-25
667,Perecível,2171.41,5.12,1.45,2.91,2020-10-21
668,Frágil,405.63,13.02,1.66,0.91,2023-07-21
669,Sólido,1336.85,9.35,0.85,0.89,2022-12-16
670,Perigoso,3173.1,7.8,1.79,1.33,2025-03-23
671,Perigoso,2271.42,9.06,2.72,3.64,2023-09-24
672,Frágil,8443.46,10.74,2.62,1.88,2022-06-12
673,Sólido,4819.87,6.9,1.4,0.84,2024-05-23
674,Granel,9978.36,6.39,1.58,1.78,2021-10-22
675,Sólido,9282.42,11.66,0.61,1.71,2021-08-03
676,Frágil,5560.93,5.53,1.94,3.74,2022-01-10
677,Líquido,1163.91,4.7,0.65,3.97,2021-08-14
678,Granel,7992.3,3.16,2.63,2.88,2022-12-17
679,Frágil,5049.87,0.52,2.23,0.61,2023-04-25
680,Sólido,9279.81,2.91,1.7,0.65,2022-01-10
681,Sólido,361.45,7.81,2.01,2.35,2021-12-31
682,Perecível,5394.03,12.79,0.96,3.55,2020-07-11
683,Perigoso,4242.54,11.21,1.07,3.55,2024-02-10
684,Líquido,7312.81,12.71,2.61,3.12,2023-02-22
685,Líquido,1076.24,0.9,1.28,3.3,2024-09-21
686,Líquido,2113.37,5.56,1.86,3.76,2023-10-26
687,Frágil,5821.61,4.72,1.83,3.61,2025-02-18
688,Líquido,6675.41,8.58,2.33,2.84,2022-05-09
689,Granel,4205.62,5.84,2.93,1.56,2020-12-20
690,Perecível,4293.48,3.16,1.7,3.95,2024-07-30
691,Líquido,4138.08,10.6,1.95,2.19,2021-07-08
692,Sólido,3525.03,7.63,1.64,1.33,2024-06-19
693,Líquido,7049.71,5.41,0.72,3.06,2020-11-21
694,Perigoso,7227.61,14.1,1.74,3.75,2023-06-16
695,Perecível,893.74,0.9,2.91,1.4,2024-02-27
696,Perigoso,9394.19,4.84,1.37,3.05,2022-05-17
697,Líquido,861.45,3.75,2.5,0.74,2022-04-06
698,Granel,6625.33,7.43,2.87,2.02,2020-09-11
699,Frágil,7276.68,5.54,1.79,0.67,2023-02-11
700,Sólido,3173.04,7.41,0.74,2.28,2021-08-13
701,Líquido,7338.45,12.5,0.63,1.76,2023-05-05
702,Perecível,5042.51,8.03,2.06,2.0,2024-02-25
703,Líquido,9359.69,13.55,1.33,1.28,2023-07-22
704,Sólido,8358.26,6.01,1.89,1.79,2021-07-17
705,Perecível,4167.05,14.23,2.53,1.91,2022-09-28
706,Perecível,7307.44,13.95,1.93,1.35,2021-05-04
707,Sólido,5071.67,11.81,1.51,0.96,2024-10-29
708,Perecível,225.0,10.92,2.07,0.8,2021-04-02
709,Perigoso,7100.32,13.9,2.55,1.5,2023-06-21
710,Perigoso,8023.28,8.27,2.76,1.64,2025-03-15
711,Perigoso,4704.15,14.3,1.75,2.28,2023-11-30
712,Perigoso,3752.95,3.29,1.82,3.43,2021-01-26
713,Líquido,3256.09,7.42,2.16,1.61,2024-08-07
714,Sólido,1658.21,10.01,1.45,2.58,2022-12-17
715,Perecível,3227.3,5.32,1.35,2.47,2024-10-20
716,Frágil,518.68,4.23,2.52,0.82,2021-12-27
717,Granel,3481.82,4.48,1.17,3.72,2020-09-24
718,Sólido,76.08,14.54,1.58,2.47,2020-07-03
719,Granel,8181.46,13.53,2.02,2.79,2023-12-10
720,Sólido,5138.59,3.65,2.42,2.37,2020-10-12
721,Líquido,8902.76,5.49,1.25,1.85,2023-01-08
722,Granel,2804.65,11.42,2.99,0.7,2022-05-16
723,Sólido,4275.24,7.03,0.72,2.62,2021-12-10
724,Perigoso,6090.11,7.81,0.92,1.18,2025-03-19
725,Perecível,130.12,12.5,2.01,3.66,2025-03-21
726,Perigoso,220.47,7.04,1.89,2.58,2024-12-28
727,Granel,9945.71,9.7,0.83,1.49,2021-07-04
728,Sólido,2391.47,8.64,1.29,1.65,2020-09-23
729,Frágil,4030.75,2.69,2.89,1.77,2023-09-13
730,Granel,8072.93,10.89,1.74,2.41,2021-09-19
731,Sólido,953.26,1.18,1.62,2.5,2023-01-31
732,Líquido,2157.64,9.76,2.22,3.61,2023-02-01
733,Sólido,6156.24,4.47,0.75,0.85,2021-08-31
734,Sólido,1401.08,10.73,1.66,1.2,2024-01-02
735,Perigoso,6133.41,11.97,2.47,3.76,2023-10-10
736,Perecível,1894.49,0.61,2.97,3.26,2025-04-02
737,Frágil,2584.54,9.01,2.54,0.66,2021-02-10
738,Frágil,9226.48,9.55,1.3,1.85,2021-08-31
739,Granel,1673.01,10.89,0.59,1.0,2022-06-21
740,Perecível,8934.39,10.59,2.12,3.72,2023-02-19
741,Granel,9793.59,5.94,1.65,2.48,2022-07-18
742,Frágil,7558.66,13.88,2.88,1.32,2023-09-29
743,Granel,7454.64,7.72,1.33,3.15,2024-09-10
744,Granel,2610.69,1.32,1.01,1.44,2022-09-10
745,Frágil,9820.16,15.0,1.86,2.55,2021-04-19
746,Granel,2182.4,13.0,2.74,2.38,2023-02-28
747,Perigoso,3269.37,3.59,2.48,2.1,2025-01-10
748,Granel,962.64,13.08,1.0,3.25,2023-10-07
749,Sólido,1859.49,6.74,0.94,1.83,2022-09-30
750,Perecível,6379.03,11.62,2.78,2.51,2022-01-20
751,Perigoso,3896.32,9.13,2.87,1.65,2024-01-03
752,Granel,9781.04,5.2,1.97,2.16,2024-10-07
753,Perigoso,445.31,14.72,2.58,0.71,2022-01-18
754,Perigoso,5151.17,1.42,0.88,1.94,2021-02-05
755,Frágil,1624.17,7.73,0.85,2.7,2021-09-10
756,Perecível,4327.58,3.69,0.55,1.09,2024-06-07
757,Frágil,4969.12,11.24,2.31,1.58,2025-03-09
758,Líquido,1846.05,12.14,0.89,1.76,2021-07-10
759,Líquido,3178.5,6.82,2.62,3.0,2020-11-22
760,Frágil,2680.18,10.55,2.05,2.91,2020-12-28
761,Sólido,7432.27,11.89,2.13,3.21,2021-02-27
762,Frágil,9110.77,9.24,2.81,3.58,2021-07-18
763,Perigoso,7935.81,6.28,1.58,0.52,2023-09-28
764,Granel,862.0,5.39,0.93,1.8,2022-04-19
765,Líquido,3816.22,5.0,1.14,1.15,2024-02-23
766,Perecível,8163.14,1.7,1.0,3.74,2022-02-21
767,Granel,4799.91,11.2,0.51,1.45,2023-05-24
768,Granel,6011.98,10.02,2.32,1.62,2022-08-11
769,Frágil,300.9,8.41,0.66,3.81,2021-02-25
770,Granel,9901.37,1.9,2.02,3.29,2021-09-14
771,Frágil,1333.35,2.2,2.01,1.59,2021-07-11
772,Granel,5504.29,13.05,0.69,2.94,2023-03-02
773,Líquido,4807.28,6.27,2.96,2.52,2021-05-14
774,Líquido,3540.48,12.58,2.19,2.08,2024-08-02
775,Perecível,7085.57,10.99,1.74,2.81,2023-09-08
776,Sólido,3684.03,4.26,1.67,2.95,2024-03-22
777,Líquido,9644.66,14.16,2.24,0.92,2022-05-02
778,Perecível,8779.83,0.73,2.19,3.54,2023-02-28
779,Frágil,5797.91,4.13,1.02,2.09,2023-06-16
780,Perecível,5584.09,11.03,2.04,0.82,2021-01-26
781,Granel,4704.31,13.45,2.44,3.69,2021-11-27
782,Sólido,2845.97,2.85,0.8,1.9,2021-10-21
783,Granel,5317.55,10.57,1.02,0.99,2025-03-18
784,Frágil,3647.82,12.13,0.77,1.21,2024-04-02
785,Líquido,2716.22,4.36,2.88,3.27,2020-09-02
786,Líquido,563.85,6.05,1.18,3.98,2023-05-05
787,Frágil,8305.14,5.19,0.99,3.3,2024-07-12
788,Granel,2179.88,6.51,1.07,3.22,2024-01-03
789,Líquido,1250.15,8.11,2.69,2.26,2024-04-30
790,Frágil,3025.5,3.64,1.82,2.8,2022-02-23
791,Líquido,3320.54,6.55,1.86,3.42,2025-04-10
792,Líquido,1313.35,11.1,1.18,1.18,2023-07-11
793,Líquido,6878.3,3.4,1.75,1.3,2021-10-03
794,Perecível,776.08,5.21,1.96,1.21,2024-05-28
795,Perecível,2530.57,3.07,2.82,2.9,2020-09-04
796,Perigoso,463.06,0.87,0.74,1.51,2024-03-05
797,Frágil,9279.07,7.33,1.49,2.81,2023-12-29
798,Líquido,3582.43,12.68,2.69,0.88,2022-10-06
799,Líquido,2764.98,14.54,0.85,1.57,2022-07-04
800,Frágil,2671.91,13.86,2.49,3.8,2022-04-29
801,Perecível,685.65,13.77,0.93,1.08,2024-12-30
802,Granel,7746.32,10.29,0.9,2.2,2020-09-13
803,Perecível,1758.12,1.54,0.54,2.28,2024-06-29
804,Perigoso,4313.31,3.87,2.87,3.63,2024-02-26
805,Perecível,8982.88,2.02,2.37,1.89,2024-02-20
806,Granel,5252.84,14.26,1.53,1.8,2024-03-21
807,Sólido,8923.07,9.0,0.94,2.96,2021-04-26
808,Granel,3658.01,2.69,1.52,1.74,2021-02-06
809,Líquido,8711.88,5.88,2.49,1.53,2023-03-01
810,Perecível,8882.74,6.33,2.74,1.17,2022-07-08
811,Frágil,2873.0,13.07,2.03,3.79,2022-01-09
812,Granel,3163.04,10.47,1.35,2.49,2021-01-15
813,Perecível,909.63,0.54,1.17,1.66,2023-09-08
814,Frágil,5462.98,13.76,0.66,2.63,2023-05-17
815,Perigoso,8797.34,6.69,2.04,1.98,2024-12-25
816,Granel,4999.08,14.19,2.44,0.93,2024-06-16
817,Sólido,2762.37,7.81,2.63,2.4,2023-01-08
818,Sólido,2038.76,1.11,1.81,2.79,2021-08-14
819,Perigoso,1522.23,7.63,2.83,3.71,2020-11-25
820,Frágil,4084.55,12.76,0.77,3.95,2021-11-20
821,Perigoso,911.78,7.44,2.37,4.0,2023-02-22
822,Perecível,5348.35,10.48,0.82,3.42,2022-04-04
823,Sólido,7496.94,12.56,1.47,2.31,2024-10-22
824,Granel,9209.02,11.1,2.01,1.4,2024-09-23
825,Líquido,3872.99,4.49,1.5,1.33,2020-07-28
826,Sólido,6884.49,5.1,2.6,2.09,2023-03-19
827,Frágil,4730.76,1.2,0.88,3.24,2021-10-24
828,Perecível,6583.78,6.26,2.96,0.96,2025-01-12
829,Granel,9690.27,14.24,1.04,0.86,2021-11-07
830,Frágil,8890.84,8.28,2.6,2.17,2022-01-19
831,Líquido,8595.03,2.15,1.42,2.2,2024-07-14
832,Perigoso,7160.44,10.57,2.51,2.76,2020-10-19
833,Líquido,4758.79,10.05,1.88,2.34,2021-06-07
834,Granel,8902.21,6.06,0.9,3.12,2024-09-03
835,Líquido,3482.38,10.53,1.67,1.67,2020-08-13
836,Granel,2045.16,3.74,1.36,0.58,2024-04-14
837,Perecível,9490.07,7.52,1.87,1.68,2024-12-07
838,Frágil,6125.09,7.99,1.33,2.3,2021-10-08
839,Sólido,5816.44,7.29,0.92,1.9,2025-05-14
840,Perigoso,7670.38,8.16,1.93,1.61,2022-03-05
841,Frágil,3899.71,13.52,2.35,0.75,2021-06-23
842,Líquido,8342.79,1.14,2.02,2.95,2021-11-23
843,Perigoso,4783.18,12.64,2.67,0.62,2023-12-12
844,Perigoso,5341.15,9.21,0.92,2.45,2024-10-20
845,Sólido,4783.5,9.44,2.25,0.97,2022-07-15
846,Frágil,84.93,12.78,2.88,2.11,2024-04-03
847,Perecível,9915.88,0.72,0.83,0.67,2021-05-27
848,Granel,9904.4,6.3,1.08,3.09,2023-11-14
849,Granel,955.28,5.15,1.64,1.99,2023-06-01
850,Frágil,465.21,11.37,1.94,2.11,2023-07-30
851,Frágil,5437.07,14.1,2.25,3.62,2023-07-18
852,Perigoso,3134.9,3.85,2.74,2.46,2023-12-01
853,Frágil,8982.45,2.31,2.56,3.62,2022-07-04
854,Sólido,9273.02,10.1,0.87,1.78,2025-04-14
855,Granel,6177.59,11.05,0.52,0.86,2021-07-30
856,Líquido,4729.44,0.53,0.81,2.37,2023-09-24
857,Frágil,9144.58,9.05,1.09,3.95,2025-03-24
858,Líquido,6012.85,0.64,1.87,0.97,2022-08-05
859,Granel,5615.15,0.53,0.8,0.52,2024-12-14
860,Perecível,6117.01,6.83,1.24,2.95,2022-01-15
861,Granel,9402.41,10.23,2.0,2.62,2020-08-12
862,Líquido,1683.22,10.74,0.73,2.85,2021-11-12
863,Sólido,8758.72,9.49,0.98,3.13,2022-10-26
864,Granel,9379.63,3.33,2.66,1.98,2023-09-21
865,Sólido,6436.63,5.32,1.13,2.42,2020-08-02
866,Granel,272.57,3.05,2.64,3.52,2022-06-07
867,Líquido,6873.61,0.79,1.72,3.02,2023-12-16
868,Perigoso,7093.96,8.94,2.39,1.94,2021-10-27
869,Granel,7671.24,11.49,2.91,2.07,2023-04-29
870,Perecível,5291.94,14.15,2.25,1.98,2021-10-19
871,Perecível,800.15,12.92,1.47,2.59,2023-07-06
872,Perigoso,5984.13,9.94,2.41,3.35,2024-01-20
873,Perigoso,3806.14,10.69,2.1,0.96,2024-01-03
874,Granel,2741.77,9.85,1.4,1.29,2022-04-09
875,Perigoso,5377.44,6.84,0.67,3.32,2024-11-28
876,Frágil,3540.21,14.17,2.14,1.19,2023-06-13
877,Perecível,3657.39,3.32,2.54,1.82,2024-05-29
878,Frágil,6806.14,5.29,2.84,1.96,2021-01-23
879,Granel,5473.44,11.4,2.15,2.66,2024-05-07
880,Perigoso,5250.51,6.32,2.16,0.83,2023-04-21
881,Sólido,6535.04,13.89,2.23,2.37,2022-11-05
882,Frágil,7508.16,14.52,1.33,3.17,2023-09-07
883,Perecível,4928.45,12.87,1.04,2.27,2020-12-05
884,Perigoso,6079.95,11.16,1.02,2.75,2022-10-07
885,Granel,3975.0,1.72,2.53,2.07,2022-03-27
886,Perecível,1663.18,11.21,1.34,1.87,2024-08-31
887,Frágil,1435.53,3.55,1.52,0.75,2022-02-09
888,Frágil,2583.19,9.92,1.94,2.27,2025-05-14
889,Líquido,8916.88,9.31,1.6,3.16,2025-02-13
890,Sólido,1267.79,10.94,2.72,1.41,2024-12-01
891,Granel,7299.8,5.23,1.38,1.01,2024-08-12
892,Sólido,9181.22,4.87,2.6,2.28,2023-05-25
893,Perigoso,3003.88,2.0,2.76,2.23,2024-07-18
894,Líquido,678.88,5.1,2.28,3.09,2022-11-24
895,Perecível,3485.45,3.14,2.82,2.96,2025-03-01
896,Perigoso,9806.98,13.46,2.05,3.29,2022-09-19
897,Sólido,3213.84,7.75,1.13,3.19,2023-08-23
898,Granel,9829.32,11.76,2.14,0.53,2023-06-26
899,Perecível,116.34,13.97,2.37,3.81,2020-09-02
900,Líquido,1792.9,12.69,2.04,0.74,2024-11-03
901,Perecível,404.11,8.19,1.42,1.61,2021-12-31
