VeiculoID,TipoVeiculo,CapacidadeCarga,DataAquisicao,EstadoVeiculo,PlacaVeiculo
450,Carro,18.61,2014-08-06,Usado,SOF-6R29
451,Caminhão,3.67,2018-04-17,Usado,PWE-9C86
452,Van,21.23,2014-08-23,Usado,MQR-0R53
453,Van,11.11,2023-11-02,Manutenção,OFS-0W72
454,Van,2.46,2022-06-10,Novo,JRV-0U45
455,Van,16.7,2014-07-02,Novo,NGJ-5U03
456,Van,27.22,2022-07-31,Manutenção,IQH-3V43
457,Caminhão,3.8,2024-04-06,Novo,GDW-9V68
458,Carro,12.96,2019-06-30,Novo,JKN-2Z84
459,Carreta,25.21,2021-06-27,Usado,AYH-8A16
460,Caminhão,3.32,2021-12-30,Manutenção,LKG-3J74
461,Van,13.76,2014-08-26,Manutenção,PRC-7D96
462,Caminhão,2.07,2023-01-10,Manutenção,MKB-3O33
463,Van,9.73,2017-01-07,Usado,VBJ-6R69
464,Caminhão,10.81,2019-05-19,Novo,KVU-4V97
465,Caminhão,16.34,2020-01-14,Usado,EFM-6A11
466,Carro,1.76,2022-10-15,Usado,NGY-1L98
467,Caminhonete,14.66,2017-03-13,Manutenção,KTZ-1H16
468,Carro,15.72,2020-02-27,Manutenção,EVI-1T88
469,Caminhonete,29.82,2015-12-26,Usado,DIC-8U50
470,Caminhão,19.31,2022-08-03,Novo,BIS-4B32
471,Caminhão,26.42,2017-01-29,Novo,IXU-2A76
472,Caminhão,18.36,2016-01-27,Manutenção,MEI-0Z73
473,Van,3.86,2016-03-11,Manutenção,RBB-9M09
474,Van,6.53,2022-09-20,Novo,JSC-4R65
475,Caminhão,20.16,2020-05-20,Manutenção,RRA-0X03
476,Van,9.23,2022-12-12,Usado,GLZ-1B49
477,Van,24.86,2019-10-18,Novo,HKU-6O33
478,Carreta,18.26,2023-02-18,Usado,TMR-5I82
479,Caminhonete,7.18,2020-07-23,Usado,HTD-5O38
480,Caminhão,14.08,2018-02-01,Usado,CBV-7B55
481,Carro,22.73,2021-09-15,Manutenção,KKS-6T23
482,Caminhonete,22.15,2020-12-25,Usado,FVH-6L47
483,Caminhonete,27.67,2022-08-13,Usado,KAK-8E93
484,Van,6.78,2021-04-05,Novo,IJE-8C53
485,Carreta,19.96,2016-04-16,Novo,UYF-0D84
486,Van,9.54,2023-04-07,Novo,ALZ-6R72
487,Carreta,24.71,2023-10-19,Manutenção,GEQ-8X76
488,Carreta,6.69,2022-01-18,Novo,XPC-2X70
489,Carro,23.05,2017-05-01,Usado,IEI-4G38
490,Caminhão,17.17,2018-01-20,Usado,VYH-2G74
491,Carreta,19.06,2019-09-02,Manutenção,DWM-7F10
492,Carro,6.41,2019-11-16,Manutenção,XFX-8H28
493,Carreta,14.38,2017-10-11,Novo,USW-3N90
494,Caminhonete,26.51,2018-06-23,Usado,BTM-5X48
495,Carro,21.48,2023-08-28,Novo,MYI-7R24
496,Caminhonete,16.89,2016-12-29,Manutenção,FVT-6S05
497,Caminhão,13.6,2019-12-23,Manutenção,DVP-7N38
498,Caminhão,29.83,2014-09-17,Novo,PTA-1F21
499,Carro,24.82,2017-07-11,Usado,ISW-7A39
500,Caminhonete,5.54,2019-03-05,Usado,DNQ-5S33
501,Carreta,24.53,2016-09-26,Novo,OZP-4W75
502,Carreta,4.91,2023-07-19,Manutenção,LBL-3L67
503,Caminhão,13.92,2020-11-26,Novo,FGO-7U14
504,Carreta,2.43,2015-03-08,Manutenção,CFT-3W60
505,Carreta,18.48,2015-03-20,Novo,HGJ-4X37
506,Caminhão,29.0,2023-11-04,Novo,BMR-7T09
507,Van,14.4,2016-04-12,Novo,IYB-0P15
508,Carro,20.18,2014-09-13,Manutenção,VKL-6Y10
509,Van,29.12,2022-06-16,Usado,TZU-1C71
510,Carreta,25.86,2018-10-08,Novo,OVO-6K00
511,Van,4.11,2016-09-04,Usado,VQB-2Z74
512,Carreta,6.44,2023-08-31,Novo,RZF-6D22
513,Carreta,8.16,2023-02-18,Manutenção,ONE-2G24
514,Carreta,3.37,2018-07-01,Usado,UAJ-1H45
515,Carro,23.5,2017-07-06,Novo,ZTC-3P29
516,Carreta,5.92,2015-04-10,Usado,FCU-8Q71
517,Caminhão,3.61,2024-03-14,Usado,CTV-8C51
518,Caminhonete,6.43,2024-03-08,Usado,GGA-8P38
519,Van,17.94,2014-12-03,Usado,BIX-5M48
520,Carro,26.93,2021-03-26,Manutenção,DHJ-5C98
521,Caminhonete,23.41,2015-03-09,Usado,SKX-5I90
522,Caminhão,15.3,2015-11-11,Usado,JTF-5W96
523,Van,22.91,2019-03-21,Novo,ALS-3N38
524,Caminhonete,14.75,2017-03-30,Novo,EBX-1C75
525,Van,26.41,2017-05-03,Novo,EBW-3X75
526,Carro,18.39,2017-05-29,Novo,BTU-1N87
527,Carro,15.02,2018-01-04,Usado,UIE-5F60
528,Carro,4.02,2016-05-06,Novo,CGC-8U70
529,Carro,21.99,2018-08-23,Novo,NEO-0G33
530,Carreta,23.39,2014-07-14,Novo,TWF-8M61
531,Carro,17.85,2021-01-02,Novo,FKZ-4Z51
532,Caminhão,18.75,2017-01-15,Usado,QTN-9O83
533,Carreta,9.37,2020-11-04,Manutenção,YEQ-1K86
534,Carro,1.91,2019-08-16,Usado,UMB-1Y32
535,Caminhão,5.51,2015-10-15,Novo,HZB-5Y44
536,Carreta,28.55,2020-07-09,Usado,XOU-3J49
537,Van,2.54,2023-11-23,Usado,TAL-7J36
538,Van,2.49,2023-11-17,Manutenção,NSK-4V28
539,Carreta,16.52,2017-01-19,Usado,VPK-8G66
540,Caminhonete,22.87,2020-03-13,Novo,PEW-8N78
541,Carro,18.96,2022-04-05,Usado,RVF-5W23
542,Carro,14.38,2017-05-30,Manutenção,UEW-0J99
543,Caminhão,13.6,2020-11-17,Usado,DCU-2N34
544,Caminhonete,10.81,2016-07-01,Usado,DLB-2C95
545,Caminhonete,4.82,2023-06-02,Usado,HLA-4U75
546,Caminhão,24.22,2016-11-01,Usado,PYG-5Y01
547,Van,18.1,2016-01-07,Novo,TUC-8R71
548,Carro,4.43,2015-07-20,Manutenção,KVD-1F27
549,Caminhão,15.05,2023-04-23,Manutenção,HHR-3D73
550,Carro,10.43,2015-12-16,Novo,KEZ-7R58
551,Caminhão,26.72,2018-08-23,Novo,EMY-7S97
552,Van,5.44,2016-05-31,Manutenção,ISW-5P45
553,Caminhonete,9.66,2017-11-21,Manutenção,NQJ-6H01
554,Caminhonete,18.43,2017-03-17,Novo,WJI-9F14
555,Caminhonete,5.12,2022-09-30,Manutenção,DAT-2I82
556,Caminhonete,10.97,2015-02-14,Manutenção,YTX-0M65
557,Van,14.61,2021-09-14,Manutenção,IHZ-8O94
558,Caminhonete,19.02,2023-08-15,Novo,APJ-6M91
559,Van,24.03,2019-05-20,Usado,AHL-7K36
560,Van,21.7,2023-12-09,Manutenção,HIV-4N99
561,Caminhão,23.0,2018-04-13,Novo,RVQ-1K13
562,Caminhonete,17.32,2019-09-19,Novo,BMR-5L55
563,Caminhão,26.63,2022-07-14,Novo,CHA-7I21
564,Caminhão,7.24,2022-10-22,Usado,SJD-6F95
565,Caminhão,7.9,2019-12-19,Novo,KTK-4J50
566,Caminhonete,9.68,2021-01-07,Manutenção,BQN-3K55
567,Caminhão,19.58,2015-01-17,Manutenção,NPI-3R79
568,Caminhão,28.44,2017-07-02,Novo,DLH-7B51
569,Carro,24.17,2019-05-07,Usado,XIK-9A31
570,Caminhão,20.85,2021-10-12,Usado,IYJ-1F14
571,Carro,14.17,2014-11-14,Manutenção,PAK-6K37
572,Caminhonete,11.58,2022-05-05,Usado,DFN-0Z89
573,Caminhonete,9.87,2024-03-06,Novo,NRV-7C63
574,Caminhonete,14.6,2016-11-22,Usado,FON-9P18
575,Carro,8.78,2020-07-19,Manutenção,JUB-6Q62
576,Caminhão,15.36,2023-03-30,Novo,XDX-8S73
577,Caminhão,17.42,2021-10-13,Novo,ZWD-7L30
578,Caminhonete,12.9,2019-03-21,Manutenção,GYD-4L70
579,Carreta,4.39,2015-12-11,Novo,UXS-1O33
580,Van,5.24,2017-09-10,Manutenção,GQB-4B17
581,Van,28.23,2023-01-31,Novo,NHE-9B95
582,Van,26.57,2019-10-06,Usado,ZFZ-3D15
583,Caminhonete,1.48,2018-06-17,Manutenção,MBQ-5R32
584,Carreta,14.12,2017-07-25,Usado,LXY-8A54
585,Caminhão,16.67,2020-10-04,Usado,JQQ-9X64
586,Caminhonete,1.29,2016-04-18,Novo,YVC-0S53
587,Caminhonete,4.6,2016-04-23,Usado,IYH-9I67
588,Carro,23.34,2017-07-11,Novo,WZU-6F17
589,Van,22.98,2018-04-29,Novo,KUR-8W09
590,Caminhonete,18.09,2019-12-14,Manutenção,YZG-3N92
591,Van,18.73,2022-08-23,Novo,WBZ-7J18
592,Van,8.24,2021-10-04,Manutenção,YIZ-6K56
593,Carreta,18.58,2019-01-28,Manutenção,EOG-8M29
594,Carreta,9.08,2020-02-01,Usado,TUU-9Q91
595,Caminhonete,2.28,2021-11-12,Usado,PFA-8J53
596,Van,20.81,2016-10-30,Novo,WGO-2D15
597,Carro,20.84,2022-08-23,Usado,UHL-6L58
598,Carro,22.76,2016-11-08,Usado,WKD-6C50
599,Caminhão,11.26,2014-08-30,Manutenção,HFB-8G41
600,Carreta,22.17,2014-12-08,Manutenção,MKJ-1A09
601,Van,21.57,2020-08-16,Manutenção,LXV-3U59
602,Caminhão,14.9,2020-05-02,Manutenção,QDP-2K08
603,Caminhão,27.15,2024-01-06,Manutenção,VRD-9I30
604,Carreta,3.73,2016-12-05,Manutenção,OBL-4C63
605,Caminhonete,23.94,2022-11-17,Novo,XZG-8U81
606,Caminhonete,29.25,2021-04-05,Novo,PMN-5D43
607,Caminhão,12.96,2016-08-06,Usado,QNZ-9X34
608,Caminhão,26.92,2016-06-09,Manutenção,VKD-4C31
609,Caminhonete,7.14,2024-02-27,Manutenção,SVV-2C53
610,Carreta,28.41,2017-02-23,Novo,HPP-7L81
611,Caminhão,10.27,2017-06-11,Novo,BHY-2U04
612,Carro,1.12,2015-01-24,Novo,OWB-8L14
613,Van,20.68,2021-07-28,Usado,JFJ-3W86
614,Carro,1.9,2023-09-21,Manutenção,PJS-2T47
615,Van,12.17,2023-05-19,Usado,IXP-8V22
616,Carreta,19.73,2021-02-24,Manutenção,YQJ-8G64
617,Caminhonete,12.89,2023-06-24,Manutenção,NZC-8U47
618,Caminhonete,8.72,2020-04-10,Manutenção,TRC-8T54
619,Van,14.19,2023-01-26,Manutenção,NYR-6U49
620,Caminhonete,21.37,2016-08-24,Usado,CJB-1I32
621,Caminhão,3.46,2020-10-06,Usado,CTL-3Q68
622,Carro,28.6,2022-12-27,Novo,OLF-6N18
623,Van,28.51,2021-03-12,Manutenção,TYR-7M97
624,Carreta,26.68,2017-06-02,Usado,HUV-7M65
625,Carro,9.1,2024-04-20,Usado,LTO-1C58
626,Caminhão,20.08,2016-12-22,Novo,EYB-5S62
627,Caminhão,15.68,2018-01-31,Usado,DWI-2O27
628,Van,14.98,2015-07-17,Usado,BUZ-5F48
629,Carreta,23.69,2019-07-04,Manutenção,BDM-7X16
630,Van,7.74,2020-08-27,Usado,UUB-5M08
631,Carro,4.16,2018-02-13,Usado,LJK-9K78
632,Caminhonete,28.92,2021-10-15,Usado,GNY-7U84
633,Caminhonete,7.06,2023-07-17,Usado,LCG-3C57
634,Van,21.33,2023-08-28,Manutenção,ZFQ-0D77
635,Carro,11.74,2015-06-09,Manutenção,GMT-5N30
636,Van,25.05,2022-02-14,Manutenção,AGN-5R18
637,Caminhonete,22.42,2024-01-07,Usado,QXJ-4H42
638,Caminhão,4.25,2014-11-11,Novo,FHI-8R58
639,Carro,16.37,2015-06-10,Manutenção,TGV-5S67
640,Caminhonete,2.05,2016-02-08,Novo,PXJ-8L94
641,Caminhonete,17.51,2021-01-01,Novo,RWT-3M59
642,Caminhonete,15.46,2017-12-18,Usado,OGZ-4N26
643,Caminhonete,1.28,2020-08-01,Novo,VFE-4E35
644,Van,24.15,2016-03-07,Usado,ZSV-9O92
645,Carreta,25.99,2022-04-18,Usado,XDR-9D75
646,Carreta,29.66,2022-08-19,Usado,FRD-0O56
647,Carro,4.37,2022-07-17,Usado,FTP-1J25
648,Carreta,15.95,2024-04-03,Usado,UFC-4U74
649,Carreta,9.69,2018-07-31,Novo,XPW-8D67
650,Carro,4.39,2017-04-19,Manutenção,PRW-4Z51
651,Carreta,12.8,2015-07-26,Manutenção,VUX-5Q50
652,Van,13.22,2016-05-10,Manutenção,IER-2S79
653,Caminhonete,8.96,2020-06-14,Novo,QIX-2R82
654,Van,15.16,2020-05-13,Manutenção,UDY-6C40
655,Van,27.72,2016-05-10,Usado,CJF-1I61
656,Carro,15.36,2016-04-11,Manutenção,XNN-3G37
657,Van,24.99,2017-10-12,Novo,CBI-9H42
658,Van,29.97,2015-12-05,Novo,QGB-9W84
659,Caminhonete,9.95,2015-07-16,Novo,YNC-0S90
660,Caminhão,18.68,2022-06-29,Manutenção,MAD-7G72
661,Van,8.49,2022-04-14,Novo,MYQ-5O66
662,Caminhão,17.4,2023-04-05,Usado,WUO-5L77
663,Van,4.33,2014-09-10,Usado,ZEW-7Q10
664,Van,21.36,2023-08-16,Novo,IJQ-4I71
665,Carro,24.25,2014-08-29,Manutenção,FLS-6N84
666,Caminhão,24.44,2022-04-16,Manutenção,MNN-3G46
667,Carro,4.91,2021-12-09,Manutenção,ZHQ-5M86
668,Carreta,2.12,2022-04-27,Manutenção,QMX-7J69
669,Caminhão,26.35,2022-05-20,Novo,UTB-7B23
670,Carro,22.97,2023-11-20,Manutenção,JHL-3L69
671,Caminhão,8.36,2017-11-20,Manutenção,SCU-0V42
672,Van,25.33,2020-12-03,Manutenção,PCR-3V59
673,Carro,10.67,2022-05-06,Manutenção,ZEX-5N00
674,Caminhão,19.32,2016-06-12,Manutenção,XLV-7K46
675,Carreta,10.19,2017-02-20,Manutenção,BMP-9C93
676,Caminhonete,10.06,2020-12-26,Manutenção,ZUT-5M34
677,Carro,13.37,2016-07-12,Usado,GSM-6S65
678,Caminhão,19.35,2018-05-05,Usado,QTA-4R31
679,Caminhão,5.94,2020-08-13,Novo,NZV-1P38
680,Carreta,19.63,2016-10-29,Usado,HQI-7L27
681,Carro,7.12,2016-06-08,Novo,CRA-0X83
682,Carreta,11.11,2014-06-13,Manutenção,EXD-2Q77
683,Caminhonete,22.38,2021-03-19,Novo,REW-5A66
684,Caminhão,2.89,2021-08-20,Novo,YJH-0P06
685,Van,21.64,2018-11-07,Novo,XLA-2J20
686,Van,29.78,2014-09-17,Usado,WTW-9Z53
687,Van,22.64,2022-01-10,Usado,WLX-0I51
688,Carro,3.03,2022-05-15,Usado,VYV-9X57
689,Van,8.11,2022-09-24,Manutenção,TZP-8Z50
690,Carro,15.41,2020-05-27,Usado,IIG-5C65
691,Carro,25.63,2018-09-08,Manutenção,ALT-7R90
692,Caminhonete,12.51,2022-03-13,Novo,BLF-6Q19
693,Caminhão,17.99,2023-04-20,Usado,BFH-7U50
694,Carro,14.03,2023-01-10,Manutenção,HPA-4C78
695,Caminhão,9.41,2016-10-31,Novo,RSP-9X67
696,Van,20.5,2015-11-09,Usado,DIP-5A75
697,Carreta,20.1,2016-08-15,Novo,DZN-9J35
698,Carro,23.96,2020-01-20,Novo,SUX-4S39
699,Van,11.13,2024-04-03,Usado,RLZ-0E27
700,Carro,27.67,2017-08-10,Manutenção,ACR-2R25
701,Caminhão,21.14,2022-09-02,Manutenção,EAH-2D00
702,Caminhonete,27.66,2021-03-14,Usado,ZXC-5Y40
703,Carreta,7.06,2021-04-16,Manutenção,DFR-3E85
704,Caminhão,29.63,2022-08-12,Novo,CXB-6D51
705,Caminhão,21.52,2015-05-27,Usado,DDE-9Z75
706,Caminhonete,6.65,2019-01-29,Novo,PLC-9A80
707,Van,19.41,2022-10-18,Manutenção,DSD-8Z96
708,Caminhonete,19.39,2015-05-15,Manutenção,SNP-6D72
709,Caminhonete,12.25,2018-11-30,Novo,REM-2U69
710,Caminhão,17.47,2018-04-05,Novo,YIY-3E18
711,Caminhonete,26.25,2019-05-28,Novo,MBE-8D89
712,Caminhão,25.37,2022-02-04,Manutenção,ZNG-1P50
713,Carro,3.12,2021-05-27,Novo,LXD-2B29
714,Carro,22.24,2016-11-13,Usado,EED-0C98
715,Van,13.37,2014-11-21,Manutenção,CEE-6J73
716,Carreta,28.88,2016-12-27,Novo,ZYK-9L06
717,Caminhonete,28.34,2016-06-03,Manutenção,KFG-0C50
718,Carreta,24.79,2020-01-09,Novo,UUK-4M65
719,Caminhão,9.25,2015-10-17,Novo,FLE-3H78
720,Caminhão,9.82,2023-12-11,Novo,ZVV-6O33
721,Carreta,14.86,2017-01-11,Usado,UKM-0P04
722,Caminhão,11.48,2015-04-03,Manutenção,LOA-6M70
723,Carreta,6.09,2022-08-17,Usado,MMV-3A72
724,Carreta,7.53,2017-10-15,Novo,PWK-5I36
725,Van,7.93,2023-01-24,Usado,IRZ-8C62
726,Carro,14.17,2022-01-26,Usado,IZX-1G39
727,Carreta,16.33,2023-11-04,Novo,EWE-2K25
728,Caminhonete,27.23,2022-08-02,Manutenção,WPU-6N21
729,Carro,16.12,2017-02-05,Manutenção,GVP-3O29
730,Caminhonete,6.65,2020-09-21,Novo,KSI-1R71
731,Caminhão,1.1,2021-10-26,Novo,ILI-8X89
732,Carro,28.61,2017-12-06,Manutenção,ETS-9X63
733,Van,29.67,2015-07-02,Usado,ZRU-6B40
734,Van,8.56,2016-10-30,Manutenção,HYG-6Q75
735,Carro,26.0,2022-04-25,Manutenção,KZI-2G34
736,Carro,18.94,2019-02-17,Manutenção,UHK-7B74
737,Caminhão,15.19,2021-12-01,Novo,QLR-5X33
738,Van,29.53,2014-09-27,Usado,AKW-6C27
739,Van,17.99,2019-11-04,Manutenção,IVN-8R17
740,Carro,4.84,2018-09-28,Manutenção,YTB-5E99
741,Caminhonete,20.45,2018-09-19,Manutenção,YSN-2C67
742,Van,29.77,2014-07-17,Manutenção,LWU-0V60
743,Caminhão,22.59,2019-03-31,Novo,YZJ-8M75
744,Caminhão,5.18,2021-11-18,Manutenção,BRO-4P03
745,Caminhão,1.96,2023-02-17,Novo,QTU-2G10
746,Carro,13.33,2014-09-11,Novo,DWE-2Q96
747,Van,13.7,2015-02-26,Manutenção,VFP-0S76
748,Carreta,16.79,2015-10-19,Manutenção,JKI-7T90
749,Carro,7.87,2024-06-01,Manutenção,ATV-0V22
750,Carreta,16.71,2022-02-25,Novo,QXP-8X74
751,Van,11.55,2015-11-14,Manutenção,FEC-6R87
752,Van,14.77,2017-04-22,Manutenção,IBI-6S03
753,Caminhonete,17.2,2016-06-09,Manutenção,HET-5M94
754,Caminhão,22.48,2015-04-18,Novo,LSG-8B64
755,Caminhonete,12.17,2018-12-08,Manutenção,TOM-2S20
756,Caminhão,11.2,2022-12-22,Usado,ZKS-7R01
757,Caminhonete,25.59,2015-05-07,Manutenção,QWS-2R10
758,Caminhão,13.52,2022-09-05,Novo,SLR-7I12
759,Carreta,7.96,2019-02-21,Manutenção,SLD-7I45
760,Caminhão,6.1,2018-01-13,Novo,XCM-9G17
761,Caminhão,20.85,2014-08-14,Manutenção,TPH-6V14
762,Van,10.37,2018-04-02,Novo,LEI-1K21
763,Caminhonete,14.93,2022-12-14,Novo,TCJ-8L80
764,Caminhonete,24.15,2016-11-12,Manutenção,OEQ-2Q71
765,Carreta,27.81,2023-01-26,Novo,JEI-7Z55
766,Caminhonete,28.61,2014-07-29,Usado,ISQ-0V33
767,Carro,2.51,2018-06-19,Usado,JHP-4T42
768,Van,17.34,2022-12-03,Usado,LNB-1B61
769,Caminhão,19.4,2018-02-23,Manutenção,CTS-5D72
770,Carreta,9.65,2017-02-04,Usado,ABO-2T97
771,Van,7.98,2017-02-10,Usado,RNU-3H37
772,Van,23.66,2019-11-10,Usado,FMP-4U48
773,Van,14.44,2016-11-08,Manutenção,UPX-8M30
774,Carro,19.74,2020-06-24,Usado,ESW-3X72
775,Carro,19.92,2021-06-01,Novo,UFF-7Z07
776,Carreta,22.89,2018-08-15,Novo,SIT-1P55
777,Caminhonete,6.98,2022-03-20,Manutenção,VMA-7X78
778,Caminhão,7.17,2014-08-23,Usado,IAT-9C59
779,Carreta,10.65,2016-06-17,Usado,FQB-6T83
780,Carro,5.83,2021-08-09,Manutenção,ZNB-2A80
781,Carro,28.53,2023-03-06,Usado,GWH-1B05
782,Caminhonete,1.93,2019-11-02,Novo,TJL-0U58
783,Caminhonete,4.5,2019-01-29,Manutenção,LEE-5W04
784,Carreta,16.89,2018-06-04,Manutenção,PWT-0I14
785,Carro,7.21,2021-10-29,Manutenção,HVP-5H01
786,Carreta,4.31,2020-07-01,Novo,WIC-5B45
787,Carreta,18.19,2020-01-14,Manutenção,NYA-0I42
788,Caminhão,26.73,2024-01-25,Novo,WJL-1D32
789,Caminhão,19.94,2020-10-14,Manutenção,XQW-5F05
790,Caminhonete,9.26,2019-09-10,Novo,GXQ-2V19
791,Carro,23.19,2014-12-20,Usado,EXU-6T94
792,Caminhão,12.75,2018-12-08,Manutenção,WKW-8I63
793,Caminhão,1.68,2024-04-27,Manutenção,CXQ-6S58
794,Van,29.68,2019-12-07,Usado,JMA-2Y08
795,Carreta,7.99,2024-02-01,Usado,SNP-6E30
796,Carreta,24.41,2020-11-04,Novo,XQE-5V15
797,Caminhonete,1.99,2022-12-23,Manutenção,XPF-8U82
798,Caminhonete,26.85,2023-10-03,Novo,ODT-3E23
799,Van,8.03,2023-09-16,Usado,SEZ-2I56
800,Van,17.3,2015-09-14,Manutenção,YMR-2S94
801,Van,23.24,2020-10-25,Novo,DXE-8D00
802,Carro,21.15,2022-05-14,Usado,KAC-3F13
803,Caminhonete,24.1,2017-11-06,Manutenção,UBC-7J93
804,Caminhonete,9.45,2020-10-17,Novo,LEX-1R33
805,Van,20.69,2017-10-25,Usado,KRP-8J40
806,Caminhão,9.81,2015-05-07,Usado,XII-6P19
807,Caminhão,8.71,2018-03-25,Manutenção,RSL-3T42
808,Van,15.74,2020-04-14,Usado,DXM-9N44
809,Caminhão,24.87,2014-06-28,Novo,IXT-7C02
810,Carreta,20.04,2018-10-05,Usado,GLQ-4Z59
811,Caminhonete,13.3,2017-08-06,Manutenção,GKA-2L56
812,Carro,4.16,2016-06-29,Usado,DXL-2F07
813,Carreta,10.2,2017-04-04,Manutenção,WWC-3O76
814,Van,8.22,2019-12-18,Novo,BQM-8Z03
815,Caminhonete,20.09,2022-03-23,Novo,RYJ-8R21
816,Caminhonete,17.94,2015-04-19,Usado,VMK-5S10
817,Caminhonete,12.47,2023-05-25,Manutenção,JNH-0F53
818,Caminhão,21.64,2023-06-23,Usado,VWF-1M19
819,Caminhonete,2.75,2023-02-11,Manutenção,FPE-9E91
820,Caminhão,17.39,2015-06-17,Novo,JQI-9X04
821,Carro,7.01,2023-10-19,Usado,GZC-2Q82
822,Caminhão,11.45,2015-11-23,Novo,GBH-4V56
823,Carreta,21.14,2023-11-04,Usado,JMS-8O50
824,Caminhão,1.29,2021-06-12,Usado,YEI-5S29
825,Van,13.0,2017-06-24,Usado,GOZ-2H23
826,Caminhonete,7.79,2021-02-21,Manutenção,OHT-1P26
827,Carro,21.43,2017-01-28,Manutenção,RCM-4M38
828,Carro,11.49,2024-05-01,Manutenção,DPG-7I36
829,Van,27.41,2023-06-06,Manutenção,AKA-9O07
830,Caminhão,18.79,2019-07-08,Usado,OVY-9Q63
831,Caminhonete,1.44,2019-03-21,Usado,GAT-8E36
832,Carro,11.25,2020-02-12,Usado,AIO-7L76
833,Caminhão,3.69,2023-03-31,Usado,TRM-4Z66
834,Van,20.68,2019-08-03,Manutenção,CLI-7M26
835,Carreta,12.12,2015-01-29,Manutenção,SDA-8F17
836,Carro,13.34,2021-05-01,Novo,PBB-6A57
837,Van,22.54,2016-03-14,Usado,HES-6U52
838,Carreta,21.18,2021-07-29,Usado,KTN-0D04
839,Van,12.31,2019-10-01,Novo,GXX-9D39
840,Caminhonete,8.02,2020-06-30,Manutenção,XSI-2G54
841,Caminhonete,29.14,2018-05-04,Manutenção,FMH-5I54
842,Caminhão,17.26,2017-05-03,Novo,YTN-0Y30
843,Caminhonete,5.83,2015-07-07,Novo,PAW-6M30
844,Van,28.74,2023-08-11,Manutenção,UXL-1P51
845,Caminhonete,23.54,2020-09-02,Manutenção,QOV-6U78
846,Carreta,16.06,2022-05-15,Manutenção,OKD-5U40
847,Van,26.02,2016-05-24,Usado,DNJ-5N93
848,Caminhonete,27.88,2015-03-27,Novo,ZHV-4A27
849,Caminhonete,26.81,2022-07-31,Usado,RZR-2F89
850,Caminhonete,25.23,2016-07-10,Novo,ETY-7W48
851,Van,22.53,2017-05-01,Manutenção,RTN-2C12
852,Van,10.84,2016-11-01,Novo,URA-0C78
853,Caminhão,1.62,2015-08-11,Usado,KWL-5U85
854,Caminhão,25.2,2015-06-02,Novo,JKD-6Z14
855,Van,19.41,2022-02-09,Manutenção,GPQ-1Z25
856,Carreta,16.86,2019-08-22,Novo,MZS-5N62
857,Caminhão,22.39,2024-01-13,Novo,URO-8U24
858,Caminhão,17.15,2014-10-27,Novo,UND-3V49
859,Carro,27.26,2023-09-02,Usado,KNV-1D28
860,Carreta,29.2,2015-07-04,Novo,YIR-0W07
861,Caminhonete,11.0,2017-06-06,Novo,THO-5G72
862,Caminhão,19.97,2021-12-04,Usado,JXX-9A63
863,Carro,9.28,2022-11-21,Novo,VHW-2M62
864,Van,18.06,2014-10-16,Novo,CBL-8Y61
865,Carro,2.59,2016-10-02,Manutenção,YID-4E03
866,Van,14.59,2017-01-25,Manutenção,GLW-4W88
867,Carro,22.77,2016-04-24,Usado,RBX-1R23
868,Caminhão,27.73,2021-02-04,Novo,WTA-3H64
869,Caminhonete,21.95,2020-11-02,Usado,OFN-8X01
870,Van,2.28,2022-06-01,Novo,STJ-6E11
871,Carreta,24.88,2018-11-04,Usado,IMV-6I21
872,Caminhonete,13.29,2017-12-19,Usado,NVJ-9L10
873,Carro,4.34,2020-08-02,Manutenção,AUW-4Y57
874,Carro,14.47,2017-06-18,Novo,FXE-6B57
875,Caminhonete,3.81,2022-01-12,Manutenção,XBK-0P28
876,Carreta,4.19,2024-03-21,Manutenção,ODG-8N48
877,Carreta,23.21,2015-07-22,Manutenção,WKC-4E58
878,Caminhão,3.77,2018-04-23,Usado,MDU-9E90
879,Caminhonete,10.66,2023-04-27,Novo,UFP-8T50
880,Caminhonete,27.45,2016-10-27,Usado,XDJ-6D84
881,Caminhonete,25.63,2016-10-10,Usado,JTI-8N34
882,Caminhão,2.7,2022-04-26,Usado,IML-7X06
883,Caminhonete,4.53,2017-09-28,Novo,GNY-2N75
884,Caminhão,26.15,2024-03-26,Novo,DCZ-1K51
885,Carreta,11.7,2016-08-20,Usado,OSS-9O06
886,Van,3.8,2023-10-01,Manutenção,XJT-0V61
887,Caminhonete,20.01,2017-07-17,Manutenção,SAQ-9V73
888,Caminhão,28.25,2014-10-15,Usado,JXU-3B52
889,Caminhonete,22.2,2015-05-16,Manutenção,ZSV-3I59
890,Carro,15.79,2017-01-22,Novo,CIP-3E30
891,Carro,24.92,2020-03-28,Manutenção,WFS-7T08
892,Van,2.58,2017-07-24,Novo,WWP-6Y32
893,Caminhão,15.14,2018-12-10,Manutenção,HFE-4G19
894,Carro,11.81,2015-08-23,Usado,UOQ-3N68
895,Caminhonete,20.77,2018-12-30,Novo,MLG-7N38
896,Caminhão,27.14,2020-11-07,Manutenção,XWG-4V08
897,Van,17.62,2021-03-21,Novo,FZC-4I85
898,Caminhão,9.34,2019-07-05,Usado,LQU-2M18
899,Carro,11.21,2019-02-20,Manutenção,XQH-6I23
