AgendamentoID,DataHoraColeta,DataHoraEntrega,MotoristaID,VeiculoID,CargaID
326,2023-08-23 16:54:22.201196,2023-08-25 22:54:22.201196,1619,6850,5053
327,2024-02-07 16:59:05.151334,2024-02-09 14:59:05.151334,9767,6974,3263
328,2024-03-29 07:16:33.052464,2024-03-31 16:16:33.052464,197,3323,7761
329,2023-10-02 09:21:16.594639,2023-10-03 19:21:16.594639,4974,6600,340
330,2024-03-05 10:37:38.775710,2024-03-06 14:37:38.775710,5091,3576,8245
331,2023-12-26 01:12:27.155512,2023-12-27 05:12:27.155512,4716,353,411
332,2023-11-05 06:46:58.009645,2023-11-07 17:46:58.009645,7667,7046,3452
333,2024-05-17 08:11:40.498265,2024-05-19 22:11:40.498265,6963,6239,1416
334,2024-03-15 14:36:05.220125,2024-03-17 18:36:05.220125,8409,6788,3295
335,2023-09-27 04:14:14.728632,2023-09-29 18:14:14.728632,2552,1852,875
336,2023-07-15 13:04:13.445553,2023-07-17 01:04:13.445553,4173,7303,9530
337,2024-05-04 03:08:12.118364,2024-05-06 08:08:12.118364,8910,2804,5425
338,2023-07-31 21:08:08.914003,2023-08-02 09:08:08.914003,7423,4234,4107
339,2023-09-16 23:31:28.413930,2023-09-19 02:31:28.413930,2179,5370,9737
340,2024-03-05 11:09:25.588419,2024-03-07 01:09:25.588419,852,7202,420
341,2023-09-27 00:44:22.222417,2023-09-29 18:44:22.222417,299,6541,3540
342,2024-05-25 15:08:04.114944,2024-05-26 06:08:04.114944,2208,7673,8038
343,2024-03-10 04:22:14.071378,2024-03-11 17:22:14.071378,3503,6210,8632
344,2024-01-05 15:43:50.569348,2024-01-08 14:43:50.569348,3954,8817,7603
345,2024-02-06 22:24:27.730579,2024-02-08 19:24:27.730579,1018,6380,5869
346,2023-12-16 21:51:36.794830,2023-12-17 23:51:36.794830,4140,1517,9855
347,2023-09-17 05:37:01.936303,2023-09-19 14:37:01.936303,5732,2355,6994
348,2024-04-26 07:06:25.056877,2024-04-28 05:06:25.056877,8289,1964,7285
349,2024-03-14 00:36:08.560616,2024-03-14 03:36:08.560616,3735,5479,8557
350,2023-07-13 06:00:28.771574,2023-07-13 13:00:28.771574,1067,9273,8053
351,2023-07-27 04:01:08.191582,2023-07-27 23:01:08.191582,5216,6038,1358
352,2024-06-01 01:33:51.123529,2024-06-03 11:33:51.123529,9145,5034,5786
353,2024-05-03 06:14:11.475631,2024-05-04 12:14:11.475631,5476,4791,4322
354,2023-08-12 16:15:27.624343,2023-08-12 18:15:27.624343,8363,3979,1991
355,2023-12-30 15:38:43.906984,2023-12-30 21:38:43.906984,7879,3663,925
356,2024-02-20 23:33:04.862670,2024-02-22 16:33:04.862670,5274,803,6620
357,2024-02-07 07:12:21.650916,2024-02-09 23:12:21.650916,6488,8416,5258
358,2024-05-05 14:39:58.461542,2024-05-05 21:39:58.461542,3105,9458,311
359,2024-05-31 02:26:41.832424,2024-06-02 23:26:41.832424,5526,3718,7348
360,2023-11-15 03:17:18.815237,2023-11-16 15:17:18.815237,7862,4145,8589
361,2024-05-05 03:13:18.687997,2024-05-07 11:13:18.687997,2758,3301,2482
362,2023-11-27 02:04:44.008420,2023-11-28 22:04:44.008420,4207,9797,9618
363,2023-09-26 22:35:51.245692,2023-09-29 08:35:51.245692,4273,2245,9411
364,2023-06-24 09:25:58.001913,2023-06-26 17:25:58.001913,8646,8693,3839
365,2024-02-09 11:20:40.772105,2024-02-11 07:20:40.772105,491,6583,3343
366,2024-02-29 19:53:40.097972,2024-03-02 05:53:40.097972,8450,2891,123
367,2023-12-14 01:26:03.206787,2023-12-16 07:26:03.206787,3875,3239,5723
368,2023-11-22 04:28:00.499347,2023-11-23 10:28:00.499347,1239,3246,7253
369,2023-11-08 22:51:28.958037,2023-11-09 21:51:28.958037,5618,6336,5583
370,2024-02-15 01:03:19.678871,2024-02-17 10:03:19.678871,2018,8556,455
371,2023-09-04 05:49:32.370240,2023-09-06 20:49:32.370240,8585,1306,9893
372,2024-05-17 17:02:22.197725,2024-05-18 21:02:22.197725,5511,6028,3108
373,2023-11-30 00:17:26.705714,2023-12-01 03:17:26.705714,8780,937,9823
374,2024-05-09 22:59:56.626492,2024-05-10 19:59:56.626492,8391,4411,280
375,2023-06-12 11:47:09.514965,2023-06-12 17:47:09.514965,5476,3245,64
376,2024-04-19 04:48:22.763704,2024-04-20 15:48:22.763704,7208,238,2048
377,2023-10-27 14:09:32.459472,2023-10-29 05:09:32.459472,7732,2100,3392
378,2024-04-12 22:45:32.391105,2024-04-15 22:45:32.391105,4612,6214,2211
379,2024-01-27 12:59:20.413631,2024-01-27 22:59:20.413631,3677,8241,168
380,2024-03-19 04:33:10.864448,2024-03-20 07:33:10.864448,7770,6521,7782
381,2023-09-19 16:50:16.602156,2023-09-20 21:50:16.602156,169,1059,6415
382,2023-11-03 11:37:08.096273,2023-11-06 11:37:08.096273,3365,2127,8534
383,2023-07-10 14:17:06.682898,2023-07-12 12:17:06.682898,9585,856,5218
384,2023-07-27 16:43:53.731231,2023-07-30 08:43:53.731231,29,3796,1746
385,2023-12-05 19:23:33.046066,2023-12-07 11:23:33.046066,7777,3119,3538
386,2024-03-12 22:54:21.278012,2024-03-14 13:54:21.278012,3956,4540,847
387,2023-09-13 19:34:38.674167,2023-09-16 06:34:38.674167,2857,1226,2071
388,2023-09-02 00:36:50.769994,2023-09-04 14:36:50.769994,9758,3879,1083
389,2023-08-31 17:53:34.705087,2023-09-02 04:53:34.705087,6122,1949,8530
390,2023-09-04 19:27:52.194051,2023-09-05 06:27:52.194051,3140,4094,739
391,2024-05-21 06:33:38.652500,2024-05-22 00:33:38.652500,3757,7823,2431
392,2023-09-19 21:11:02.185228,2023-09-21 05:11:02.185228,5402,5367,8261
393,2023-10-15 01:11:34.790129,2023-10-17 08:11:34.790129,429,232,4655
394,2023-06-23 04:56:47.311751,2023-06-25 16:56:47.311751,7983,9892,3297
395,2023-08-06 14:22:01.748418,2023-08-08 07:22:01.748418,8000,4942,7114
396,2024-02-22 02:09:44.154739,2024-02-23 22:09:44.154739,3411,4252,883
397,2024-03-20 12:49:11.253695,2024-03-22 08:49:11.253695,2760,2613,4742
398,2023-11-23 23:12:10.568200,2023-11-26 18:12:10.568200,9348,5377,2736
399,2024-05-01 14:10:17.777014,2024-05-03 15:10:17.777014,1062,7779,2512
400,2023-07-31 05:37:41.234443,2023-08-01 23:37:41.234443,2906,9356,6364
401,2023-10-20 12:11:36.456629,2023-10-21 01:11:36.456629,5035,2100,638
402,2024-02-13 13:18:09.516211,2024-02-15 23:18:09.516211,2560,3366,462
403,2023-10-29 17:37:04.598633,2023-11-01 04:37:04.598633,1285,1710,2086
404,2024-01-08 04:52:01.863399,2024-01-08 17:52:01.863399,995,6882,6362
405,2023-06-20 11:22:30.675918,2023-06-21 03:22:30.675918,6154,5768,4485
406,2024-02-28 16:26:31.762599,2024-02-29 09:26:31.762599,5042,6047,6034
407,2023-10-03 20:54:06.223749,2023-10-05 18:54:06.223749,706,6664,3551
408,2024-01-07 09:31:20.993142,2024-01-08 15:31:20.993142,8448,9853,3867
409,2023-11-04 21:57:12.761641,2023-11-07 15:57:12.761641,9994,4983,6113
410,2023-12-12 12:35:52.814196,2023-12-13 11:35:52.814196,8687,1955,8117
411,2024-04-15 10:32:21.351133,2024-04-18 02:32:21.351133,9274,2251,3127
412,2023-07-10 19:42:09.657556,2023-07-13 19:42:09.657556,9831,1677,2007
413,2023-07-01 01:57:46.385942,2023-07-02 22:57:46.385942,8222,3912,2432
414,2023-09-01 15:49:07.726914,2023-09-03 09:49:07.726914,5256,9354,5769
415,2023-09-01 09:42:08.962159,2023-09-04 01:42:08.962159,6361,5949,9477
416,2024-05-06 13:22:08.995019,2024-05-07 14:22:08.995019,4411,6213,8236
417,2024-01-09 14:05:06.217031,2024-01-12 12:05:06.217031,3081,7991,7902
418,2023-12-04 13:02:53.206474,2023-12-05 06:02:53.206474,9218,2230,5416
419,2024-06-01 18:54:59.951750,2024-06-01 22:54:59.951750,2360,6064,1760
420,2023-12-14 10:34:40.196581,2023-12-16 12:34:40.196581,7188,4971,6141
421,2023-08-31 15:25:40.317539,2023-09-03 15:25:40.317539,1128,4930,4816
422,2024-04-17 18:17:53.209064,2024-04-18 10:17:53.209064,8208,4840,783
423,2023-08-13 19:01:44.651066,2023-08-16 14:01:44.651066,1979,1957,7195
424,2024-01-07 06:35:39.367333,2024-01-08 22:35:39.367333,753,4668,6647
425,2024-05-18 01:24:13.001671,2024-05-19 11:24:13.001671,7518,2273,1688
426,2024-01-10 11:30:05.292241,2024-01-12 06:30:05.292241,1722,9710,8056
427,2024-04-03 23:20:21.544596,2024-04-06 19:20:21.544596,9228,1287,7092
428,2023-06-19 03:40:05.605489,2023-06-19 05:40:05.605489,4290,5690,2131
429,2023-12-08 18:22:17.411751,2023-12-10 02:22:17.411751,8624,8333,7573
430,2023-07-17 06:20:38.914485,2023-07-18 10:20:38.914485,438,9095,5439
431,2023-12-10 10:21:13.655515,2023-12-12 10:21:13.655515,7185,1369,8463
432,2024-03-23 06:59:46.773870,2024-03-25 21:59:46.773870,9024,9003,9864
433,2024-01-26 16:55:24.180459,2024-01-29 10:55:24.180459,3954,958,4225
434,2023-09-27 05:38:00.300778,2023-09-29 15:38:00.300778,5972,2871,2905
435,2023-07-31 09:16:32.453756,2023-08-01 16:16:32.453756,1923,5374,1674
436,2023-07-12 03:46:21.091709,2023-07-13 08:46:21.091709,2223,5404,901
437,2023-12-27 01:48:41.086138,2023-12-27 14:48:41.086138,9290,9166,9244
438,2024-06-06 08:44:17.838689,2024-06-08 07:44:17.838689,4878,7905,7714
439,2023-10-10 03:20:48.499740,2023-10-11 17:20:48.499740,4753,1554,8344
440,2024-02-12 08:31:32.515154,2024-02-13 20:31:32.515154,486,972,9590
441,2023-07-15 17:16:56.114708,2023-07-18 09:16:56.114708,8735,638,6688
442,2023-09-09 22:20:58.404679,2023-09-11 10:20:58.404679,4270,1059,3135
443,2023-08-19 18:33:00.523556,2023-08-21 13:33:00.523556,6832,7210,6556
444,2023-08-04 06:47:32.447326,2023-08-07 00:47:32.447326,3075,9808,3596
445,2023-12-05 08:26:30.096140,2023-12-07 04:26:30.096140,5371,9940,138
446,2024-03-20 03:58:39.092376,2024-03-21 15:58:39.092376,3618,3524,4571
447,2023-10-13 22:28:02.632087,2023-10-14 19:28:02.632087,9158,3148,9643
448,2023-07-13 21:24:14.083735,2023-07-15 23:24:14.083735,6270,8882,6962
449,2023-06-20 23:03:55.087293,2023-06-23 10:03:55.087293,2051,4624,4622
450,2023-10-31 01:58:15.094335,2023-11-02 22:58:15.094335,3960,4500,164
451,2024-01-09 16:10:30.638865,2024-01-12 08:10:30.638865,4846,2444,7130
452,2023-11-06 09:20:16.381853,2023-11-07 05:20:16.381853,4994,517,3698
453,2023-08-27 02:38:18.469133,2023-08-27 14:38:18.469133,5052,383,4938
454,2023-07-31 03:09:34.451697,2023-08-01 19:09:34.451697,5447,8075,5836
455,2023-07-23 05:57:04.506093,2023-07-24 13:57:04.506093,8813,7865,3514
456,2024-01-18 04:30:00.346320,2024-01-18 23:30:00.346320,7688,2713,4697
457,2023-06-13 13:32:47.310760,2023-06-15 19:32:47.310760,4980,646,5867
458,2023-12-19 21:33:57.407365,2023-12-21 21:33:57.407365,4719,1254,3033
459,2023-12-24 07:06:03.017990,2023-12-27 06:06:03.017990,2925,1864,435
460,2023-12-10 16:49:06.150355,2023-12-12 10:49:06.150355,2162,4525,8591
461,2024-04-25 14:25:42.775115,2024-04-26 01:25:42.775115,8699,4073,9767
462,2023-09-21 08:21:32.464491,2023-09-22 23:21:32.464491,4056,5297,454
463,2024-04-25 13:26:48.332551,2024-04-27 13:26:48.332551,7609,5088,1313
464,2024-01-12 06:10:49.371714,2024-01-13 10:10:49.371714,7333,3998,9181
465,2023-10-03 02:06:17.740105,2023-10-05 18:06:17.740105,1922,8768,9484
466,2023-07-07 11:14:58.720058,2023-07-09 05:14:58.720058,1810,7903,3813
467,2024-02-22 13:15:39.046753,2024-02-23 01:15:39.046753,8643,297,7683
468,2023-09-29 03:46:39.550786,2023-09-29 17:46:39.550786,6847,5426,261
469,2024-04-15 06:19:11.519751,2024-04-16 15:19:11.519751,4565,2894,1102
470,2024-03-29 12:41:19.377553,2024-03-31 12:41:19.377553,6138,4760,4912
471,2023-09-22 13:28:53.588409,2023-09-22 18:28:53.588409,1271,4931,3689
472,2024-01-09 18:23:21.692013,2024-01-09 22:23:21.692013,9767,3588,3113
473,2023-11-08 07:40:52.852014,2023-11-08 09:40:52.852014,2184,5229,5249
474,2023-10-16 14:00:13.685662,2023-10-19 05:00:13.685662,7011,4764,1678
475,2024-02-17 17:21:48.196566,2024-02-19 17:21:48.196566,2748,3017,7048
476,2024-03-09 16:57:36.508891,2024-03-11 17:57:36.508891,7528,9198,5922
477,2023-10-18 09:46:23.404833,2023-10-21 02:46:23.404833,2711,2701,4625
478,2023-06-23 21:51:54.736211,2023-06-26 05:51:54.736211,6874,6636,5646
479,2023-08-06 10:27:08.921983,2023-08-09 06:27:08.921983,8812,9127,2392
480,2024-06-05 12:54:24.440103,2024-06-06 04:54:24.440103,4249,3600,9579
481,2024-04-28 22:44:52.264479,2024-04-30 16:44:52.264479,6391,4865,5550
482,2023-06-12 20:18:20.426829,2023-06-13 07:18:20.426829,4675,1113,7598
483,2023-10-07 19:04:48.548330,2023-10-09 09:04:48.548330,4500,8105,8838
484,2023-09-12 03:16:23.744882,2023-09-15 02:16:23.744882,6981,7729,9550
485,2024-01-01 12:58:15.543267,2024-01-02 02:58:15.543267,1584,8849,3317
486,2023-12-15 05:41:25.102545,2023-12-15 11:41:25.102545,91,4354,6204
487,2024-02-08 05:03:59.656313,2024-02-09 09:03:59.656313,3188,6652,2004
488,2023-12-20 01:00:58.501171,2023-12-20 13:00:58.501171,6451,7606,887
489,2023-08-22 12:47:52.958508,2023-08-23 09:47:52.958508,2337,5172,167
490,2023-07-05 17:57:48.556506,2023-07-06 17:57:48.556506,85,5179,4764
491,2023-12-12 12:09:33.862397,2023-12-12 16:09:33.862397,7889,5993,6282
492,2024-04-01 13:52:37.435730,2024-04-01 22:52:37.435730,7340,593,2933
493,2023-12-06 08:06:35.387538,2023-12-07 20:06:35.387538,3705,6483,4883
494,2024-03-11 10:15:27.427889,2024-03-11 22:15:27.427889,1878,1903,6093
495,2023-06-25 02:23:39.431401,2023-06-26 21:23:39.431401,3488,9785,959
496,2023-10-09 13:17:24.970203,2023-10-10 18:17:24.970203,7596,7341,6259
497,2023-12-09 16:31:45.992383,2023-12-11 02:31:45.992383,5797,143,7663
498,2023-07-20 03:26:59.540817,2023-07-22 21:26:59.540817,4397,5021,3848
499,2023-06-10 16:30:52.411006,2023-06-13 08:30:52.411006,2571,837,1117
500,2023-10-28 22:19:16.639964,2023-10-30 19:19:16.639964,7625,9376,3458
501,2024-02-24 07:17:12.678690,2024-02-26 18:17:12.678690,2816,1283,6524
502,2023-10-07 10:49:43.146955,2023-10-09 22:49:43.146955,6035,5398,5726
503,2024-05-17 01:54:38.288634,2024-05-17 02:54:38.288634,8818,306,6297
504,2023-07-04 17:54:49.081347,2023-07-06 03:54:49.081347,4231,8855,1040
505,2024-03-13 02:31:03.534806,2024-03-14 21:31:03.534806,162,1877,1207
506,2023-12-02 05:37:28.857475,2023-12-04 23:37:28.857475,3372,9487,9537
507,2024-06-03 01:37:11.412184,2024-06-03 12:37:11.412184,8769,2500,7863
508,2023-10-28 09:40:51.330074,2023-10-30 07:40:51.330074,9215,1260,1620
509,2024-02-23 14:08:10.300228,2024-02-26 08:08:10.300228,7419,6337,6742
510,2024-02-12 04:53:03.684630,2024-02-12 05:53:03.684630,7976,8557,6407
511,2024-02-01 15:25:41.417152,2024-02-02 21:25:41.417152,107,1506,256
512,2024-01-18 16:43:14.435938,2024-01-20 06:43:14.435938,4383,79,6550
513,2023-07-15 19:11:27.566454,2023-07-16 00:11:27.566454,8800,3657,1483
514,2023-09-21 10:49:36.799415,2023-09-22 21:49:36.799415,6073,8573,1963
515,2023-10-14 21:27:19.341823,2023-10-15 07:27:19.341823,7184,9913,6610
516,2024-02-16 15:59:09.141636,2024-02-18 04:59:09.141636,5003,2282,7163
517,2024-03-11 20:36:09.825772,2024-03-12 16:36:09.825772,9586,8849,4202
518,2024-04-16 15:30:39.231088,2024-04-19 13:30:39.231088,2810,4445,1663
519,2023-07-10 08:49:54.290029,2023-07-12 08:49:54.290029,8332,3830,4281
520,2023-07-09 18:52:09.787343,2023-07-12 10:52:09.787343,8904,6636,5695
521,2024-06-07 03:07:21.486392,2024-06-09 04:07:21.486392,7565,7256,4748
522,2024-03-02 20:40:27.488989,2024-03-05 16:40:27.488989,625,2480,9903
523,2023-08-15 06:49:43.785814,2023-08-15 09:49:43.785814,1288,4991,6787
524,2023-11-25 19:21:39.443786,2023-11-27 08:21:39.443786,8056,9040,7544
525,2024-03-17 09:15:06.422786,2024-03-19 09:15:06.422786,1604,1094,945
526,2023-09-21 20:05:31.714298,2023-09-22 17:05:31.714298,9591,1741,7590
527,2024-03-21 14:41:47.174527,2024-03-23 04:41:47.174527,1697,4442,7307
528,2023-07-10 18:59:26.893369,2023-07-12 16:59:26.893369,6632,111,546
529,2024-05-03 21:20:33.620365,2024-05-06 09:20:33.620365,8519,3360,6261
530,2024-03-19 16:32:38.901582,2024-03-20 09:32:38.901582,6943,8941,6819
531,2024-03-21 00:30:14.229360,2024-03-23 18:30:14.229360,4284,5029,2555
532,2023-10-19 13:03:48.816283,2023-10-19 14:03:48.816283,6026,2370,6118
533,2024-04-03 13:56:23.400292,2024-04-04 01:56:23.400292,76,8881,5418
534,2024-05-31 18:21:29.287122,2024-06-03 10:21:29.287122,1778,417,3285
535,2023-10-19 22:26:35.753895,2023-10-21 17:26:35.753895,4273,8037,3944
536,2024-04-04 00:43:24.036363,2024-04-05 13:43:24.036363,191,6796,3210
537,2024-03-26 12:54:43.063969,2024-03-28 01:54:43.063969,7771,5699,5604
538,2024-05-27 16:53:03.139878,2024-05-28 23:53:03.139878,3372,9893,2453
539,2023-08-24 11:48:56.759043,2023-08-26 21:48:56.759043,4821,5010,79
540,2023-10-12 10:59:07.617216,2023-10-15 05:59:07.617216,6422,8963,1456
541,2024-05-11 07:15:13.571363,2024-05-13 04:15:13.571363,6194,7041,230
542,2024-03-31 11:07:51.379981,2024-04-01 00:07:51.379981,4920,2840,298
543,2023-08-03 23:48:53.139249,2023-08-05 19:48:53.139249,8925,562,658
544,2024-03-18 12:47:28.660011,2024-03-18 15:47:28.660011,7907,5616,848
545,2023-08-09 03:04:22.408546,2023-08-09 20:04:22.408546,5918,3795,2437
546,2024-01-12 12:47:59.859185,2024-01-14 10:47:59.859185,3947,7687,4697
547,2023-11-16 20:59:27.577468,2023-11-17 09:59:27.577468,7144,7882,3270
548,2023-11-19 01:24:28.074199,2023-11-21 00:24:28.074199,1941,2683,893
549,2023-06-24 23:10:51.930546,2023-06-26 09:10:51.930546,7571,5920,7023
550,2023-11-04 04:44:13.714958,2023-11-05 19:44:13.714958,1997,8785,2239
551,2024-01-02 05:12:52.118387,2024-01-04 03:12:52.118387,9377,1808,2113
552,2023-07-28 08:49:25.289530,2023-07-29 02:49:25.289530,1687,2103,8261
553,2024-04-13 21:06:52.005507,2024-04-15 22:06:52.005507,6011,3060,6226
554,2024-05-03 05:36:58.814957,2024-05-03 18:36:58.814957,1032,7011,4593
555,2024-04-13 15:19:58.254533,2024-04-14 09:19:58.254533,1598,233,5018
556,2024-02-02 19:55:16.564194,2024-02-03 05:55:16.564194,510,3914,8441
557,2024-05-13 23:08:28.003769,2024-05-15 16:08:28.003769,6517,6534,257
558,2024-04-11 21:59:48.860174,2024-04-13 13:59:48.860174,9840,2217,2396
559,2023-07-13 13:53:51.934941,2023-07-15 04:53:51.934941,687,461,5630
560,2023-09-22 11:46:25.798779,2023-09-22 16:46:25.798779,9774,2002,1069
561,2023-07-21 19:30:19.050011,2023-07-21 21:30:19.050011,8327,2956,3300
562,2023-08-20 10:39:03.211116,2023-08-22 20:39:03.211116,9417,3527,218
563,2024-03-02 22:48:53.798057,2024-03-05 14:48:53.798057,5286,8704,6209
564,2023-08-26 01:24:52.342801,2023-08-26 12:24:52.342801,9555,999,3074
565,2023-10-13 17:43:03.382294,2023-10-16 05:43:03.382294,4306,1256,5873
566,2024-04-08 13:29:18.174608,2024-04-11 13:29:18.174608,1187,4563,5735
567,2024-06-06 02:52:49.005171,2024-06-08 02:52:49.005171,8248,5352,6519
568,2024-01-08 01:11:06.023875,2024-01-08 20:11:06.023875,8921,9400,3430
569,2024-04-18 04:09:12.431545,2024-04-18 11:09:12.431545,5962,4071,9044
570,2023-10-14 10:52:35.995516,2023-10-14 19:52:35.995516,4582,1196,6847
571,2024-01-10 04:27:29.238661,2024-01-10 19:27:29.238661,693,6277,4187
572,2024-04-10 10:35:25.285266,2024-04-11 10:35:25.285266,3133,4142,2142
573,2024-04-05 19:33:43.366484,2024-04-06 17:33:43.366484,6513,3593,3875
574,2024-03-15 07:04:23.984153,2024-03-18 04:04:23.984153,100,7025,281
575,2024-02-01 09:02:21.727186,2024-02-03 12:02:21.727186,6132,6744,1997
576,2023-08-24 11:05:37.974857,2023-08-25 12:05:37.974857,403,2296,1787
577,2024-03-20 01:17:50.933375,2024-03-22 22:17:50.933375,5634,7044,5249
578,2024-02-13 09:20:35.679562,2024-02-15 14:20:35.679562,7563,9904,3456
579,2023-11-12 12:29:06.098925,2023-11-14 04:29:06.098925,8630,6211,8880
580,2023-11-10 01:17:10.187941,2023-11-11 23:17:10.187941,3045,3164,7136
581,2024-05-10 17:36:56.037471,2024-05-10 19:36:56.037471,4343,6290,8281
582,2023-07-07 16:23:27.276551,2023-07-08 03:23:27.276551,6301,1993,5578
583,2024-01-02 09:20:23.152016,2024-01-05 07:20:23.152016,1676,4498,8763
584,2023-10-30 10:18:21.385474,2023-10-31 03:18:21.385474,1018,3240,225
585,2023-09-14 22:03:55.265337,2023-09-16 01:03:55.265337,701,5825,6395
586,2024-04-26 04:41:10.850871,2024-04-27 12:41:10.850871,5501,2863,5759
587,2024-01-22 11:48:40.326856,2024-01-25 02:48:40.326856,834,2814,3860
588,2024-05-03 13:36:35.526270,2024-05-04 08:36:35.526270,6797,6986,9680
589,2023-12-12 03:56:37.154296,2023-12-13 19:56:37.154296,5253,2825,3890
590,2023-08-02 01:48:23.975263,2023-08-04 18:48:23.975263,9150,1919,6566
591,2024-02-13 03:56:03.353838,2024-02-14 21:56:03.353838,1431,5787,8259
592,2023-07-13 21:46:25.467921,2023-07-14 07:46:25.467921,7431,4557,2008
593,2023-12-26 00:42:59.058071,2023-12-27 23:42:59.058071,5786,1122,185
594,2023-08-25 07:36:04.105496,2023-08-28 03:36:04.105496,8146,1099,5354
595,2024-03-24 16:45:39.641295,2024-03-27 05:45:39.641295,5140,3030,9417
596,2024-03-04 23:09:39.695858,2024-03-07 20:09:39.695858,3001,1138,7705
597,2023-10-09 02:19:41.122824,2023-10-10 13:19:41.122824,5697,7768,6885
598,2024-01-10 18:52:48.994634,2024-01-11 05:52:48.994634,5008,2685,2393
599,2024-04-13 00:29:52.719837,2024-04-13 11:29:52.719837,8399,7830,8747
600,2023-11-16 19:00:13.778837,2023-11-18 14:00:13.778837,2592,1103,3928
601,2023-12-24 23:10:06.334894,2023-12-25 12:10:06.334894,2419,4570,8441
602,2023-11-01 13:49:32.508486,2023-11-03 01:49:32.508486,9338,6128,9721
603,2024-03-21 05:00:40.098914,2024-03-22 17:00:40.098914,8981,3950,6578
604,2024-05-17 15:57:15.403316,2024-05-18 14:57:15.403316,2787,5696,2592
605,2023-10-31 02:22:34.496004,2023-10-31 04:22:34.496004,1848,6471,4883
606,2023-09-12 11:32:25.136011,2023-09-15 03:32:25.136011,2269,9628,1319
607,2023-12-02 06:08:01.460392,2023-12-03 19:08:01.460392,676,411,2297
608,2023-09-05 21:16:38.353121,2023-09-06 08:16:38.353121,3708,7357,2360
609,2023-10-18 23:32:38.412225,2023-10-20 04:32:38.412225,9659,3831,4248
610,2024-05-19 04:05:51.251283,2024-05-21 07:05:51.251283,2577,3078,8428
611,2024-05-02 10:22:30.011456,2024-05-04 07:22:30.011456,5897,2431,4387
612,2023-06-20 12:32:21.610542,2023-06-20 23:32:21.610542,5115,4773,4677
613,2023-06-15 02:10:58.970465,2023-06-15 04:10:58.970465,6189,7370,5355
614,2023-11-23 02:48:33.453020,2023-11-24 04:48:33.453020,2826,2112,3407
615,2023-06-30 06:42:04.786619,2023-07-02 09:42:04.786619,9882,2816,1464
616,2024-03-24 19:06:42.408293,2024-03-25 13:06:42.408293,1965,2303,2292
617,2023-06-23 13:31:25.362095,2023-06-23 14:31:25.362095,7579,2061,7802
618,2023-10-31 21:37:21.413185,2023-11-02 04:37:21.413185,4332,8069,3452
619,2024-04-25 07:58:03.398614,2024-04-28 00:58:03.398614,1693,1693,7381
620,2024-05-22 17:31:34.700754,2024-05-23 22:31:34.700754,6524,9287,377
